STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
         44;2018100221;    3;   0.0;   0;-999;eor
         44;2018100222;    3;   0.0;   0;-999;eor
         44;2018100223;    3;   0.0;   0;-999;eor
         44;2018100300;    3;   0.0;   0;-999;eor
         44;2018100301;    3;   0.0;   0;-999;eor
         44;2018100302;    3;   0.0;   0;-999;eor
         44;2018100303;    3;   0.0;   0;-999;eor
         44;2018100304;    3;   0.0;   0;-999;eor
         44;2018100305;    3;   0.0;   0;-999;eor
         44;2018100306;    3;   0.0;   0;-999;eor
         44;2018100307;    3;   0.0;   0;-999;eor
         44;2018100308;    3;   0.0;   0;-999;eor
         44;2018100309;    3;   0.2;   1;-999;eor
         44;2018100310;    3;   0.0;   0;-999;eor
         44;2018100311;    3;   0.8;   1;-999;eor
         44;2018100312;    3;   0.6;   1;-999;eor
         44;2018100313;    3;   0.0;   0;-999;eor
         44;2018100314;    3;   0.0;   0;-999;eor
         44;2018100315;    3;   0.0;   0;-999;eor
         44;2018100316;    3;   0.0;   0;-999;eor
         44;2018100317;    3;   0.0;   0;-999;eor
         44;2018100318;    3;   0.0;   0;-999;eor
         44;2018100319;    3;   0.0;   0;-999;eor
         44;2018100320;    3;   0.0;   0;-999;eor
         44;2018100321;    3;   0.0;   0;-999;eor
         44;2018100322;    3;   0.0;   0;-999;eor
         44;2018100323;    3;   0.0;   0;-999;eor
         44;2018100400;    3;   0.0;   0;-999;eor
         44;2018100401;    3;   0.0;   0;-999;eor
         44;2018100402;    3;   0.0;   0;-999;eor
         44;2018100403;    3;   0.0;   0;-999;eor
         44;2018100404;    3;   0.0;   0;-999;eor
         44;2018100405;    3;   0.0;   0;-999;eor
         44;2018100406;    3;   0.0;   0;-999;eor
         44;2018100407;    3;   0.0;   0;-999;eor
         44;2018100408;    3;   0.0;   0;-999;eor
         44;2018100409;    3;   0.0;   0;-999;eor
         44;2018100410;    3;   0.0;   0;-999;eor
         44;2018100411;    3;   0.0;   0;-999;eor
         44;2018100412;    3;   0.0;   0;-999;eor
         44;2018100413;    3;   0.0;   0;-999;eor
         44;2018100414;    3;   0.0;   0;-999;eor
         44;2018100415;    3;   0.0;   0;-999;eor
         44;2018100416;    3;   0.0;   0;-999;eor
         44;2018100417;    3;   0.0;   0;-999;eor
         44;2018100418;    3;   0.0;   0;-999;eor
         44;2018100419;    3;   0.0;   0;-999;eor
         44;2018100420;    3;   0.0;   0;-999;eor
         44;2018100421;    3;   0.0;   0;-999;eor
         44;2018100422;    3;   0.0;   0;-999;eor
         44;2018100423;    3;   0.0;   0;-999;eor
         44;2018100500;    3;   0.0;   0;-999;eor
         44;2018100501;    3;   0.0;   0;-999;eor
         44;2018100502;    3;   0.0;   0;-999;eor
         44;2018100503;    3;   0.0;   0;-999;eor
         44;2018100504;    3;   0.0;   0;-999;eor
         44;2018100505;    3;   0.0;   0;-999;eor
         44;2018100506;    3;   0.0;   0;-999;eor
         44;2018100507;    3;   0.0;   0;-999;eor
         44;2018100508;    3;   0.0;   0;-999;eor
         44;2018100509;    3;   0.0;   0;-999;eor
         44;2018100510;    3;   0.0;   0;-999;eor
         44;2018100511;    3;   0.0;   0;-999;eor
         44;2018100512;    3;   0.0;   0;-999;eor
         44;2018100513;    3;   0.0;   0;-999;eor
         44;2018100514;    3;   0.0;   0;-999;eor
         44;2018100515;    3;   0.0;   0;-999;eor
         44;2018100516;    3;   0.0;   0;-999;eor
         44;2018100517;    3;   0.0;   0;-999;eor
         44;2018100518;    3;   0.0;   0;-999;eor
         44;2018100519;    3;   0.0;   0;-999;eor
         44;2018100520;    3;   0.0;   0;-999;eor
         44;2018100521;    3;   0.0;   0;-999;eor
         44;2018100522;    3;   0.0;   0;-999;eor
         44;2018100523;    3;   0.0;   0;-999;eor
         44;2018100600;    3;   0.0;   0;-999;eor
         44;2018100601;    3;   0.0;   0;-999;eor
         44;2018100602;    3;   0.0;   0;-999;eor
         44;2018100603;    3;   0.0;   0;-999;eor
         44;2018100604;    3;   0.0;   0;-999;eor
         44;2018100605;    3;   0.0;   0;-999;eor
         44;2018100606;    3;   0.0;   0;-999;eor
         44;2018100607;    3;   0.0;   0;-999;eor
         44;2018100608;    3;   0.0;   0;-999;eor
         44;2018100609;    3;   0.0;   0;-999;eor
         44;2018100610;    3;   0.0;   0;-999;eor
         44;2018100611;    3;   0.0;   0;-999;eor
         44;2018100612;    3;   0.0;   0;-999;eor
         44;2018100613;    3;   0.0;   0;-999;eor
         44;2018100614;    3;   0.0;   0;-999;eor
         44;2018100615;    3;   0.0;   0;-999;eor
         44;2018100616;    3;   0.0;   0;-999;eor
         44;2018100617;    3;   0.0;   0;-999;eor
         44;2018100618;    3;   0.0;   0;-999;eor
         44;2018100619;    3;   0.0;   0;-999;eor
         44;2018100620;    3;   0.0;   0;-999;eor
         44;2018100621;    3;   0.0;   0;-999;eor
         44;2018100622;    3;   0.0;   0;-999;eor
         44;2018100623;    3;   0.0;   0;-999;eor
         44;2018100700;    3;   0.6;   1;-999;eor
         44;2018100701;    3;   0.0;   1;-999;eor
         44;2018100702;    3;   0.0;   0;-999;eor
         44;2018100703;    3;   0.1;   1;-999;eor
         44;2018100704;    3;   0.0;   0;-999;eor
         44;2018100705;    3;   0.0;   0;-999;eor
         44;2018100706;    3;   0.0;   0;-999;eor
         44;2018100707;    3;   0.0;   0;-999;eor
         44;2018100708;    3;   0.0;   0;-999;eor
         44;2018100709;    3;   0.0;   0;-999;eor
         44;2018100710;    3;   0.0;   0;-999;eor
         44;2018100711;    3;   0.0;   0;-999;eor
         44;2018100712;    3;   0.0;   0;-999;eor
         44;2018100713;    3;   0.0;   0;-999;eor
         44;2018100714;    3;   0.0;   0;-999;eor
         44;2018100715;    3;   0.0;   0;-999;eor
         44;2018100716;    3;   0.0;   0;-999;eor
         44;2018100717;    3;   0.0;   0;-999;eor
         44;2018100718;    3;   0.0;   0;-999;eor
         44;2018100719;    3;   0.0;   0;-999;eor
         44;2018100720;    3;   0.0;   0;-999;eor
         44;2018100721;    3;   0.0;   0;-999;eor
         44;2018100722;    3;   0.0;   0;-999;eor
         44;2018100723;    3;   0.0;   0;-999;eor
         44;2018100800;    3;   0.0;   0;-999;eor
         44;2018100801;    3;   0.0;   0;-999;eor
         44;2018100802;    3;   0.0;   0;-999;eor
         44;2018100803;    3;   0.0;   0;-999;eor
         44;2018100804;    3;   0.0;   0;-999;eor
         44;2018100805;    3;   0.0;   0;-999;eor
         44;2018100806;    3;   0.0;   0;-999;eor
         44;2018100807;    3;   0.0;   0;-999;eor
         44;2018100808;    3;   0.0;   0;-999;eor
         44;2018100809;    3;   0.0;   0;-999;eor
         44;2018100810;    3;   0.0;   0;-999;eor
         44;2018100811;    3;   0.0;   0;-999;eor
         44;2018100812;    3;   0.0;   0;-999;eor
         44;2018100813;    3;   0.0;   0;-999;eor
         44;2018100814;    3;   0.0;   0;-999;eor
         44;2018100815;    3;   0.0;   0;-999;eor
         44;2018100816;    3;   0.0;   0;-999;eor
         44;2018100817;    3;   0.0;   0;-999;eor
         44;2018100818;    3;   0.0;   0;-999;eor
         44;2018100819;    3;   0.0;   0;-999;eor
         44;2018100820;    3;   0.0;   0;-999;eor
         44;2018100821;    3;   0.0;   0;-999;eor
         44;2018100822;    3;   0.0;   0;-999;eor
         44;2018100823;    3;   0.0;   0;-999;eor
         44;2018100900;    3;   0.0;   0;-999;eor
         44;2018100901;    3;   0.0;   0;-999;eor
         44;2018100902;    3;   0.0;   0;-999;eor
         44;2018100903;    3;   0.0;   0;-999;eor
         44;2018100904;    3;   0.0;   0;-999;eor
         44;2018100905;    3;   0.0;   0;-999;eor
         44;2018100906;    3;   0.0;   0;-999;eor
         44;2018100907;    3;   0.0;   0;-999;eor
         44;2018100908;    3;   0.0;   0;-999;eor
         44;2018100909;    3;   0.0;   0;-999;eor
         44;2018100910;    3;   0.0;   0;-999;eor
         44;2018100911;    3;   0.0;   0;-999;eor
         44;2018100912;    3;   0.0;   0;-999;eor
         44;2018100913;    3;   0.0;   0;-999;eor
         44;2018100914;    3;   0.0;   0;-999;eor
         44;2018100915;    3;   0.0;   0;-999;eor
         44;2018100916;    3;   0.0;   0;-999;eor
         44;2018100917;    3;   0.0;   0;-999;eor
         44;2018100918;    3;   0.0;   0;-999;eor
         44;2018100919;    3;   0.0;   0;-999;eor
         44;2018100920;    3;   0.0;   0;-999;eor
         44;2018100921;    3;   0.0;   0;-999;eor
         44;2018100922;    3;   0.0;   0;-999;eor
         44;2018100923;    3;   0.0;   0;-999;eor
         44;2018101000;    3;   0.0;   0;-999;eor
         44;2018101001;    3;   0.0;   0;-999;eor
         44;2018101002;    3;   0.0;   0;-999;eor
         44;2018101003;    3;   0.0;   0;-999;eor
         44;2018101004;    3;   0.0;   0;-999;eor
         44;2018101005;    3;   0.0;   0;-999;eor
         44;2018101006;    3;   0.0;   0;-999;eor
         44;2018101007;    3;   0.0;   0;-999;eor
         44;2018101008;    3;   0.0;   0;-999;eor
         44;2018101009;    3;   0.0;   0;-999;eor
         44;2018101010;    3;   0.0;   0;-999;eor
         44;2018101011;    3;   0.0;   0;-999;eor
         44;2018101012;    3;   0.0;   0;-999;eor
         44;2018101013;    3;   0.0;   0;-999;eor
         44;2018101014;    3;   0.0;   0;-999;eor
         44;2018101015;    3;   0.0;   0;-999;eor
         44;2018101016;    3;   0.0;   0;-999;eor
         44;2018101017;    3;   0.0;   0;-999;eor
         44;2018101018;    3;   0.0;   0;-999;eor
         44;2018101019;    3;   0.0;   0;-999;eor
         44;2018101020;    3;   0.0;   0;-999;eor
         44;2018101021;    3;   0.0;   0;-999;eor
         44;2018101022;    3;   0.0;   0;-999;eor
         44;2018101023;    3;   0.0;   0;-999;eor
         44;2018101100;    3;   0.0;   0;-999;eor
         44;2018101101;    3;   0.0;   0;-999;eor
         44;2018101102;    3;   0.0;   0;-999;eor
         44;2018101103;    3;   0.0;   0;-999;eor
         44;2018101104;    3;   0.0;   0;-999;eor
         44;2018101105;    3;   0.0;   0;-999;eor
         44;2018101106;    3;   0.0;   0;-999;eor
         44;2018101107;    3;   0.0;   0;-999;eor
         44;2018101108;    3;   0.0;   0;-999;eor
         44;2018101109;    3;   0.0;   0;-999;eor
         44;2018101110;    3;   0.0;   0;-999;eor
         44;2018101111;    3;   0.0;   0;-999;eor
         44;2018101112;    3;   0.0;   0;-999;eor
         44;2018101113;    3;   0.0;   0;-999;eor
         44;2018101114;    3;   0.0;   0;-999;eor
         44;2018101115;    3;   0.0;   0;-999;eor
         44;2018101116;    3;   0.0;   0;-999;eor
         44;2018101117;    3;   0.0;   0;-999;eor
         44;2018101118;    3;   0.0;   0;-999;eor
         44;2018101119;    3;   0.0;   0;-999;eor
         44;2018101120;    3;   0.0;   0;-999;eor
         44;2018101121;    3;   0.0;   0;-999;eor
         44;2018101122;    3;   0.0;   0;-999;eor
         44;2018101123;    3;   0.0;   0;-999;eor
         44;2018101200;    3;   0.0;   0;-999;eor
         44;2018101201;    3;   0.0;   0;-999;eor
         44;2018101202;    3;   0.0;   0;-999;eor
         44;2018101203;    3;   0.0;   0;-999;eor
         44;2018101204;    3;   0.0;   0;-999;eor
         44;2018101205;    3;   0.0;   0;-999;eor
         44;2018101206;    3;   0.0;   0;-999;eor
         44;2018101207;    3;   0.0;   0;-999;eor
         44;2018101208;    3;   0.0;   0;-999;eor
         44;2018101209;    3;   0.0;   0;-999;eor
         44;2018101210;    3;   0.0;   0;-999;eor
         44;2018101211;    3;   0.0;   0;-999;eor
         44;2018101212;    3;   0.0;   0;-999;eor
         44;2018101213;    3;   0.0;   0;-999;eor
         44;2018101214;    3;   0.0;   0;-999;eor
         44;2018101215;    3;   0.0;   0;-999;eor
         44;2018101216;    3;   0.0;   0;-999;eor
         44;2018101217;    3;   0.0;   0;-999;eor
         44;2018101218;    3;   0.0;   0;-999;eor
         44;2018101219;    3;   0.0;   0;-999;eor
         44;2018101220;    3;   0.0;   0;-999;eor
         44;2018101221;    3;   0.0;   0;-999;eor
         44;2018101222;    3;   0.0;   0;-999;eor
         44;2018101223;    3;   0.0;   0;-999;eor
         44;2018101300;    3;   0.0;   0;-999;eor
         44;2018101301;    3;   0.0;   0;-999;eor
         44;2018101302;    3;   0.0;   0;-999;eor
         44;2018101303;    3;   0.0;   0;-999;eor
         44;2018101304;    3;   0.0;   0;-999;eor
         44;2018101305;    3;   0.0;   0;-999;eor
         44;2018101306;    3;   0.0;   0;-999;eor
         44;2018101307;    3;   0.0;   0;-999;eor
         44;2018101308;    3;   0.0;   0;-999;eor
         44;2018101309;    3;   0.0;   0;-999;eor
         44;2018101310;    3;   0.0;   0;-999;eor
         44;2018101311;    3;   0.0;   0;-999;eor
         44;2018101312;    3;   0.0;   0;-999;eor
         44;2018101313;    3;   0.0;   0;-999;eor
         44;2018101314;    3;   0.0;   0;-999;eor
         44;2018101315;    3;   0.0;   0;-999;eor
         44;2018101316;    3;   0.0;   0;-999;eor
         44;2018101317;    3;   0.0;   0;-999;eor
         44;2018101318;    3;   0.0;   0;-999;eor
         44;2018101319;    3;   0.0;   0;-999;eor
         44;2018101320;    3;   0.0;   0;-999;eor
         44;2018101321;    3;   0.0;   0;-999;eor
         44;2018101322;    3;   0.0;   0;-999;eor
         44;2018101323;    3;   0.0;   0;-999;eor
         44;2018101400;    3;   0.0;   0;-999;eor
         44;2018101401;    3;   0.0;   0;-999;eor
         44;2018101402;    3;   0.0;   0;-999;eor
         44;2018101403;    3;   0.0;   0;-999;eor
         44;2018101404;    3;   0.0;   0;-999;eor
         44;2018101405;    3;   0.0;   0;-999;eor
         44;2018101406;    3;   0.0;   0;-999;eor
         44;2018101407;    3;   0.0;   0;-999;eor
         44;2018101408;    3;   0.0;   0;-999;eor
         44;2018101409;    3;   0.0;   0;-999;eor
         44;2018101410;    3;   0.0;   0;-999;eor
         44;2018101411;    3;   0.0;   0;-999;eor
         44;2018101412;    3;   0.0;   0;-999;eor
         44;2018101413;    3;   0.0;   0;-999;eor
         44;2018101414;    3;   0.0;   0;-999;eor
         44;2018101415;    3;   0.0;   0;-999;eor
         44;2018101416;    3;   0.0;   0;-999;eor
         44;2018101417;    3;   0.0;   0;-999;eor
         44;2018101418;    3;   0.0;   0;-999;eor
         44;2018101419;    3;   0.0;   0;-999;eor
         44;2018101420;    3;   0.0;   0;-999;eor
         44;2018101421;    3;   0.0;   0;-999;eor
         44;2018101422;    3;   0.0;   0;-999;eor
         44;2018101423;    3;   0.0;   0;-999;eor
         44;2018101500;    3;   0.0;   0;-999;eor
         44;2018101501;    3;   0.0;   0;-999;eor
         44;2018101502;    3;   0.0;   0;-999;eor
         44;2018101503;    3;   0.0;   0;-999;eor
         44;2018101504;    3;   0.0;   0;-999;eor
         44;2018101505;    3;   0.0;   0;-999;eor
         44;2018101506;    3;   0.0;   0;-999;eor
         44;2018101507;    3;   0.0;   0;-999;eor
         44;2018101508;    3;   0.0;   0;-999;eor
         44;2018101509;    3;   0.0;   0;-999;eor
         44;2018101510;    3;   0.0;   0;-999;eor
         44;2018101511;    3;   0.0;   0;-999;eor
         44;2018101512;    3;   0.0;   0;-999;eor
         44;2018101513;    3;   0.0;   0;-999;eor
         44;2018101514;    3;   0.0;   0;-999;eor
         44;2018101515;    3;   0.0;   0;-999;eor
         44;2018101516;    3;   0.0;   0;-999;eor
         44;2018101517;    3;   0.0;   0;-999;eor
         44;2018101518;    3;   0.0;   0;-999;eor
         44;2018101519;    3;   0.1;   1;-999;eor
         44;2018101520;    3;   0.0;   0;-999;eor
         44;2018101521;    3;   0.0;   0;-999;eor
         44;2018101522;    3;   0.0;   0;-999;eor
         44;2018101523;    3;   0.0;   0;-999;eor
         44;2018101600;    3;   0.0;   0;-999;eor
         44;2018101601;    3;   0.0;   0;-999;eor
         44;2018101602;    3;   0.0;   0;-999;eor
         44;2018101603;    3;   0.0;   0;-999;eor
         44;2018101604;    3;   0.0;   0;-999;eor
         44;2018101605;    3;   0.0;   0;-999;eor
         44;2018101606;    3;   0.0;   0;-999;eor
         44;2018101607;    3;   0.0;   0;-999;eor
         44;2018101608;    3;   0.0;   0;-999;eor
         44;2018101609;    3;   0.0;   0;-999;eor
         44;2018101610;    3;   0.0;   0;-999;eor
         44;2018101611;    3;   0.0;   0;-999;eor
         44;2018101612;    3;   0.0;   0;-999;eor
         44;2018101613;    3;   0.0;   0;-999;eor
         44;2018101614;    3;   0.0;   0;-999;eor
         44;2018101615;    3;   0.0;   0;-999;eor
         44;2018101616;    3;   0.0;   0;-999;eor
         44;2018101617;    3;   0.0;   0;-999;eor
         44;2018101618;    3;   0.0;   0;-999;eor
         44;2018101619;    3;   0.0;   0;-999;eor
         44;2018101620;    3;   0.0;   0;-999;eor
         44;2018101621;    3;   0.0;   0;-999;eor
         44;2018101622;    3;   0.0;   0;-999;eor
         44;2018101623;    3;   0.0;   0;-999;eor
         44;2018101700;    3;   0.0;   0;-999;eor
         44;2018101701;    3;   0.0;   0;-999;eor
         44;2018101702;    3;   0.0;   0;-999;eor
         44;2018101703;    3;   0.0;   0;-999;eor
         44;2018101704;    3;   0.0;   0;-999;eor
         44;2018101705;    3;   0.0;   0;-999;eor
         44;2018101706;    3;   0.0;   0;-999;eor
         44;2018101707;    3;   0.0;   0;-999;eor
         44;2018101708;    3;   0.0;   0;-999;eor
         44;2018101709;    3;   0.0;   0;-999;eor
         44;2018101710;    3;   0.0;   0;-999;eor
         44;2018101711;    3;   0.0;   0;-999;eor
         44;2018101712;    3;   0.0;   0;-999;eor
         44;2018101713;    3;   0.0;   0;-999;eor
         44;2018101714;    3;   0.0;   0;-999;eor
         44;2018101715;    3;   0.0;   0;-999;eor
         44;2018101716;    3;   0.0;   0;-999;eor
         44;2018101717;    3;   0.0;   0;-999;eor
         44;2018101718;    3;   0.0;   0;-999;eor
         44;2018101719;    3;   0.0;   0;-999;eor
         44;2018101720;    3;   0.0;   0;-999;eor
         44;2018101721;    3;   0.0;   0;-999;eor
         44;2018101722;    3;   0.0;   0;-999;eor
         44;2018101723;    3;   0.0;   0;-999;eor
         44;2018101800;    3;   0.0;   0;-999;eor
         44;2018101801;    3;   0.0;   0;-999;eor
         44;2018101802;    3;   0.0;   0;-999;eor
         44;2018101803;    3;   0.0;   0;-999;eor
         44;2018101804;    3;   0.0;   0;-999;eor
         44;2018101805;    3;   0.0;   0;-999;eor
         44;2018101806;    3;   0.0;   0;-999;eor
         44;2018101807;    3;   0.0;   0;-999;eor
         44;2018101808;    3;   0.1;   1;-999;eor
         44;2018101809;    3;   0.3;   1;-999;eor
         44;2018101810;    3;   0.5;   1;-999;eor
         44;2018101811;    3;   0.4;   1;-999;eor
         44;2018101812;    3;   0.0;   0;-999;eor
         44;2018101813;    3;   0.0;   0;-999;eor
         44;2018101814;    3;   0.0;   0;-999;eor
         44;2018101815;    3;   0.0;   0;-999;eor
         44;2018101816;    3;   0.0;   0;-999;eor
         44;2018101817;    3;   0.0;   0;-999;eor
         44;2018101818;    3;   0.0;   0;-999;eor
         44;2018101819;    3;   0.0;   0;-999;eor
         44;2018101820;    3;   0.0;   0;-999;eor
         44;2018101821;    3;   0.0;   0;-999;eor
         44;2018101822;    3;   0.0;   0;-999;eor
         44;2018101823;    3;   0.0;   0;-999;eor
         44;2018101900;    3;   0.0;   0;-999;eor
         44;2018101901;    3;   0.0;   0;-999;eor
         44;2018101902;    3;   0.0;   0;-999;eor
         44;2018101903;    3;   0.0;   0;-999;eor
         44;2018101904;    3;   0.0;   0;-999;eor
         44;2018101905;    3;   0.0;   0;-999;eor
         44;2018101906;    3;   0.0;   0;-999;eor
         44;2018101907;    3;   0.0;   0;-999;eor
         44;2018101908;    3;   0.0;   0;-999;eor
         44;2018101909;    3;   0.0;   0;-999;eor
         44;2018101910;    3;   0.0;   0;-999;eor
         44;2018101911;    3;   0.0;   0;-999;eor
         44;2018101912;    3;   0.0;   0;-999;eor
         44;2018101913;    3;   0.0;   0;-999;eor
         44;2018101914;    3;   0.0;   0;-999;eor
         44;2018101915;    3;   0.0;   0;-999;eor
         44;2018101916;    3;   0.0;   0;-999;eor
         44;2018101917;    3;   0.0;   0;-999;eor
         44;2018101918;    3;   0.0;   0;-999;eor
         44;2018101919;    3;   0.0;   0;-999;eor
         44;2018101920;    3;   0.0;   0;-999;eor
         44;2018101921;    3;   0.0;   0;-999;eor
         44;2018101922;    3;   0.0;   0;-999;eor
         44;2018101923;    3;   0.0;   0;-999;eor
         44;2018102000;    3;   0.0;   0;-999;eor
         44;2018102001;    3;   0.0;   0;-999;eor
         44;2018102002;    3;   0.0;   0;-999;eor
         44;2018102003;    3;   0.0;   0;-999;eor
         44;2018102004;    3;   0.0;   0;-999;eor
         44;2018102005;    3;   0.0;   0;-999;eor
         44;2018102006;    3;   0.0;   0;-999;eor
         44;2018102007;    3;   0.0;   0;-999;eor
         44;2018102008;    3;   0.0;   0;-999;eor
         44;2018102009;    3;   0.0;   0;-999;eor
         44;2018102010;    3;   0.0;   0;-999;eor
         44;2018102011;    3;   0.0;   0;-999;eor
         44;2018102012;    3;   0.0;   0;-999;eor
         44;2018102013;    3;   0.0;   0;-999;eor
         44;2018102014;    3;   0.0;   0;-999;eor
         44;2018102015;    3;   0.0;   0;-999;eor
         44;2018102016;    3;   0.0;   0;-999;eor
         44;2018102017;    3;   0.0;   0;-999;eor
         44;2018102018;    3;   0.0;   0;-999;eor
         44;2018102019;    3;   0.0;   0;-999;eor
         44;2018102020;    3;   0.0;   0;-999;eor
         44;2018102021;    3;   0.0;   0;-999;eor
         44;2018102022;    3;   0.0;   0;-999;eor
         44;2018102023;    3;   0.0;   0;-999;eor
         44;2018102100;    3;   0.0;   0;-999;eor
         44;2018102101;    3;   0.0;   0;-999;eor
         44;2018102102;    3;   0.0;   0;-999;eor
         44;2018102103;    3;   0.0;   0;-999;eor
         44;2018102104;    3;   0.0;   0;-999;eor
         44;2018102105;    3;   0.0;   0;-999;eor
         44;2018102106;    3;   0.0;   0;-999;eor
         44;2018102107;    3;   0.0;   0;-999;eor
         44;2018102108;    3;   0.0;   0;-999;eor
         44;2018102109;    3;   0.0;   0;-999;eor
         44;2018102110;    3;   0.0;   0;-999;eor
         44;2018102111;    3;   0.0;   0;-999;eor
         44;2018102112;    3;   0.0;   0;-999;eor
         44;2018102113;    3;   0.0;   0;-999;eor
         44;2018102114;    3;   0.0;   0;-999;eor
         44;2018102115;    3;   0.0;   0;-999;eor
         44;2018102116;    3;   0.0;   0;-999;eor
         44;2018102117;    3;   0.0;   0;-999;eor
         44;2018102118;    3;   0.0;   0;-999;eor
         44;2018102119;    3;   0.0;   0;-999;eor
         44;2018102120;    3;   0.0;   0;-999;eor
         44;2018102121;    3;   0.0;   0;-999;eor
         44;2018102122;    3;   0.0;   0;-999;eor
         44;2018102123;    3;   0.0;   0;-999;eor
         44;2018102200;    3;   0.0;   0;-999;eor
         44;2018102201;    3;   0.0;   0;-999;eor
         44;2018102202;    3;   0.0;   0;-999;eor
         44;2018102203;    3;   0.0;   0;-999;eor
         44;2018102204;    3;   0.3;   1;-999;eor
         44;2018102205;    3;   0.5;   1;-999;eor
         44;2018102206;    3;   0.2;   1;-999;eor
         44;2018102207;    3;   0.0;   0;-999;eor
         44;2018102208;    3;   0.0;   0;-999;eor
         44;2018102209;    3;   0.0;   0;-999;eor
         44;2018102210;    3;   0.0;   0;-999;eor
         44;2018102211;    3;   0.0;   0;-999;eor
         44;2018102212;    3;   0.0;   0;-999;eor
         44;2018102213;    3;   0.0;   0;-999;eor
         44;2018102214;    3;   0.0;   0;-999;eor
         44;2018102215;    3;   0.0;   0;-999;eor
         44;2018102216;    3;   0.0;   0;-999;eor
         44;2018102217;    3;   0.0;   0;-999;eor
         44;2018102218;    3;   0.0;   0;-999;eor
         44;2018102219;    3;   0.0;   0;-999;eor
         44;2018102220;    3;   0.0;   0;-999;eor
         44;2018102221;    3;   0.0;   0;-999;eor
         44;2018102222;    3;   0.0;   0;-999;eor
         44;2018102223;    3;   0.0;   0;-999;eor
         44;2018102300;    3;   0.0;   0;-999;eor
         44;2018102301;    3;   0.0;   0;-999;eor
         44;2018102302;    3;   0.0;   0;-999;eor
         44;2018102303;    3;   0.0;   0;-999;eor
         44;2018102304;    3;   0.0;   0;-999;eor
         44;2018102305;    3;   0.0;   0;-999;eor
         44;2018102306;    3;   0.0;   0;-999;eor
         44;2018102307;    3;   0.0;   0;-999;eor
         44;2018102308;    3;   0.0;   0;-999;eor
         44;2018102309;    3;   0.0;   1;-999;eor
         44;2018102310;    3;   0.0;   0;-999;eor
         44;2018102311;    3;   0.1;   1;-999;eor
         44;2018102312;    3;   0.3;   1;-999;eor
         44;2018102313;    3;   0.6;   1;-999;eor
         44;2018102314;    3;   0.1;   1;-999;eor
         44;2018102315;    3;   0.3;   1;-999;eor
         44;2018102316;    3;   1.7;   1;-999;eor
         44;2018102317;    3;   0.4;   1;-999;eor
         44;2018102318;    3;   0.4;   1;-999;eor
         44;2018102319;    3;   0.2;   1;-999;eor
         44;2018102320;    3;   0.1;   1;-999;eor
         44;2018102321;    3;   0.3;   1;-999;eor
         44;2018102322;    3;   0.3;   1;-999;eor
         44;2018102323;    3;   0.1;   1;-999;eor
         44;2018102400;    3;   0.0;   0;-999;eor
         44;2018102401;    3;   0.0;   0;-999;eor
         44;2018102402;    3;   0.0;   0;-999;eor
         44;2018102403;    3;   0.0;   0;-999;eor
         44;2018102404;    3;   0.0;   0;-999;eor
         44;2018102405;    3;   0.0;   0;-999;eor
         44;2018102406;    3;   0.0;   0;-999;eor
         44;2018102407;    3;   0.0;   0;-999;eor
         44;2018102408;    3;   0.3;   1;-999;eor
         44;2018102409;    3;   0.0;   0;-999;eor
         44;2018102410;    3;   0.0;   0;-999;eor
         44;2018102411;    3;   0.0;   0;-999;eor
         44;2018102412;    3;   0.0;   0;-999;eor
         44;2018102413;    3;   0.0;   0;-999;eor
         44;2018102414;    3;   0.0;   0;-999;eor
         44;2018102415;    3;   0.1;   1;-999;eor
         44;2018102416;    3;   0.0;   0;-999;eor
         44;2018102417;    3;   0.0;   0;-999;eor
         44;2018102418;    3;   0.0;   0;-999;eor
         44;2018102419;    3;   0.0;   0;-999;eor
         44;2018102420;    3;   0.0;   0;-999;eor
         44;2018102421;    3;   0.0;   1;-999;eor
         44;2018102422;    3;   0.0;   0;-999;eor
         44;2018102423;    3;   0.1;   1;-999;eor
         44;2018102500;    3;   0.0;   1;-999;eor
         44;2018102501;    3;   0.0;   1;-999;eor
         44;2018102502;    3;   0.0;   0;-999;eor
         44;2018102503;    3;   0.0;   0;-999;eor
         44;2018102504;    3;   0.0;   0;-999;eor
         44;2018102505;    3;   0.0;   0;-999;eor
         44;2018102506;    3;   0.0;   0;-999;eor
         44;2018102507;    3;   0.0;   0;-999;eor
         44;2018102508;    3;   0.0;   0;-999;eor
         44;2018102509;    3;   0.0;   0;-999;eor
         44;2018102510;    3;   0.3;   1;-999;eor
         44;2018102511;    3;   0.2;   1;-999;eor
         44;2018102512;    3;   0.0;   1;-999;eor
         44;2018102513;    3;   0.0;   0;-999;eor
         44;2018102514;    3;   0.0;   0;-999;eor
         44;2018102515;    3;   0.0;   0;-999;eor
         44;2018102516;    3;   0.0;   0;-999;eor
         44;2018102517;    3;   0.0;   0;-999;eor
         44;2018102518;    3;   0.0;   0;-999;eor
         44;2018102519;    3;   0.0;   0;-999;eor
         44;2018102520;    3;   0.0;   0;-999;eor
         44;2018102521;    3;   0.0;   0;-999;eor
         44;2018102522;    3;   0.0;   0;-999;eor
         44;2018102523;    3;   0.0;   0;-999;eor
         44;2018102600;    3;   0.0;   0;-999;eor
         44;2018102601;    3;   0.0;   0;-999;eor
         44;2018102602;    3;   0.0;   0;-999;eor
